,keyword,date,text
61,アイコム,Sun Feb 03 15:13:09 +0000 2019,「国際博物館会議(アイコムICOM)京都大会2019」隈研吾氏による基調講演が決定 https://t.co/PXYBtCBQLM #socialpost
62,アイコム,Sun Feb 03 14:06:41 +0000 2019,@JH5FOQ 今日現物見てきました。D-sterの講習でアイコムさんが持ってきたよー！今フル生産だって。
63,アイコム,Sun Feb 03 11:03:52 +0000 2019,ラジオライフ 2019年3月号。ファームアップによりT-TCモードを実装したAR-DV1の徹底使用リポート。羽田空港がTETRA導入中であることも触れられている。IC-DRC1のアイコムの中の人のインタビューも興味深かったです。来月号も面白そうなので買いたいと思います。
64,アイコム,Sun Feb 03 10:12:34 +0000 2019,「国際博物館会議(アイコムICOM)京都大会2019」隈研吾氏による基調講演が決定 https://t.co/NxZNMGjPg5 #socialpost
65,アイコム,Sun Feb 03 09:58:41 +0000 2019,IC-9700を机の上に仮設置して、テストかたがた電波を出してみました。1200MHzで1局、430MHzで4局と交信して、アイコムはSメーターが軽いことをさらに実感しました。また、スタンバイはそのままアンプにつないでもうまくコントロールできました。
66,アイコム,Sun Feb 03 09:26:39 +0000 2019,「国際博物館会議(アイコムICOM)京都大会2019」隈研吾氏による基調講演が決定 https://t.co/TxiGyZ1IuW #socialpost
67,アイコム,Sun Feb 03 08:27:41 +0000 2019,@JR1NFL @ji1pvv1 簡易回路は付けずにやってみました。リグとの相性があると思います。試したのはアイコムのハンディIC-3Nですが、他のリグでも試してみようと思います。
68,アイコム,Sun Feb 03 08:11:26 +0000 2019,「国際博物館会議(アイコムICOM)京都大会2019」隈研吾氏による基調講演が決定 https://t.co/hIPBa3Ph3P #socialpost
69,アイコム,Sun Feb 03 08:00:19 +0000 2019,@7K1BIB おめでとうございます、コール待ちのときの支部大会（いったい何年前だ？）でアイコムのスタンドマイク（４ぴん）が最高位、あとは　ほゞ皆無　プレゼンターはＭａｓａｃｏさん？
70,アイコム,Sun Feb 03 06:34:09 +0000 2019,アイコムの豪雪地帯郵便車から〒マークのモールドを削り取った。あとは塗り替えと、屋根のハッチを作らないと。
71,アイコム,Sun Feb 03 05:23:31 +0000 2019,「国際博物館会議(アイコムICOM)京都大会2019」隈研吾氏による基調講演が決定 https://t.co/yWRTKpaWFk #socialpost
72,アイコム,Sun Feb 03 05:19:13 +0000 2019,アマチュア無線の連盟さんの会員大会に参加。アイコムの新しいリグもついでに見たいと言うのもあったし、あまり多くないQSLカードの転送の提出もあるな。数名とアイボールw無線機も持たずにJARL東京支部に行く人も少ないかも(笑) https://t.co/dScNFlVlay
73,アイコム,Sun Feb 03 03:28:08 +0000 2019,「国際博物館会議(アイコムICOM)京都大会2019」隈研吾氏による基調講演が決定 https://t.co/vWr9W2LmO7 #socialpost
74,アイコム,Sun Feb 03 00:37:55 +0000 2019,@bousai_ehime ですね。導入時期は特定できませんでしたが、願うならば現行モデルが聴けるタイプであってほしいです。もしくはケンウッド・アイコムは聴けるなど、メーカーによるものかもしれません。
75,アイコム,Sat Feb 02 20:45:41 +0000 2019,それは、アルインコの特小のトランシーバー用でしてアイコムのId31プラスとかデジタル簡易トランシーバーには、アイコムのスピーカーマイク用の延長ケーブルを中継して使うと３メーター位の延長ケーブルにするつもりです。
76,アイコム,Sat Feb 02 19:00:11 +0000 2019,アイコム株式会社&lt;SESおよび自社パッケージシステムエンジニア募集！&gt;正社員（中途）大阪府400万円～https://t.co/rvgeQQDxg1@it_navi
77,アイコム,Sat Feb 02 17:26:07 +0000 2019,「国際博物館会議(アイコムICOM)京都大会2019」隈研吾氏による基調講演が決定 https://t.co/XLuO1d6rpn #socialpost
